ID	NCBI_GENE_ID	ENSEMBL_ID	OFFICIAL_SYMBOL	OFFICIAL_NAME
950864	29386	ENSRNOG00000056659	Mecp2	methyl CpG binding protein 2
950874	29387	ENSRNOG00000016647	Pla2g2c	phospholipase A2, group IIC
950883	29388	ENSRNOG00000009073	Tnni1	troponin I1, slow skeletal type
950889	29389	ENSRNOG00000020276	Tnni2	troponin I2, fast skeletal type
950895	29390	ENSRNOG00000009723	Ptpmt1	protein tyrosine phosphatase, mitochondrial 1
950902	29391	ENSRNOG00000037919	Tsx	testis specific X-linked gene
950908	29392	ENSRNOG00000016847	Bace1	beta-secretase 1
950914	29393	ENSRNOG00000003897	Col1a1	collagen type I alpha 1 chain
950928	29394	ENSRNOG00000007932	Gcm1	glial cells missing transcription factor 1
950934	29395	ENSRNOG00000013167	Hmgb2	high mobility group box 2
950949	29397	ENSRNOG00000007335	Ccl11	C-C motif chemokine ligand 11
950957	29398	ENSRNOG00000004217	Stk10	serine/threonine kinase 10
